userName,score,content,publishTime,replyCount,usefulCount,touristType,ipLocatedName,content_cleaned,publish_datetime,date,month,weekday,hour,season,content_length,score_level,high_useful,情感得分,情感类别,风景_得分,服务_得分,餐饮_得分,住宿_得分,交通_得分,综合维度分,主要维度
YoYo_3A4Z5C5P,5.0,价格优惠 方便入园,1743937185000,0,0,陪同父母,江西,价格优惠 方便入园,2025-04-06 18:59:45,2025-04-06,4,6,18,春季,9,高,False,0.8793627278141708,正面,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.13333333333333333,餐饮
阮墩环碧,5.0,门口就有停车位非常方便，而且从进门开始就感觉到舒适，环境分给到5分！景色动人心魄，不错太棒了支持，风景秀丽，江山如画！,1692965344000,0,0,,上海,门口就有停车位非常方便，而且从进门开始就感觉到舒适，环境分给到5分！景色动人心魄，不错太棒了支持，风景秀丽，江山如画！,2023-08-25 20:09:04,2023-08-25,8,4,20,夏季,59,高,False,0.9999071210730824,正面,1.0,0.0,0.0,0.6666666666666666,1.0,0.5333333333333333,风景
罗勇先生,5.0,"不错啊
【景色】
【趣味】
【性价比】。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。",1666097392000,0,0,,浙江,不错啊 景色 趣味 性价比。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,2022-10-18 20:49:52,2022-10-18,10,1,20,秋季,56,高,False,0.9989236992841499,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
0731行者无疆,5.0,总体来说桃花源景区经过扩建比以前有很大改观。但还是以自然景色为主。人文景观少了点，娱乐设施少了点，小孩子在里玩不住。,1598241424000,0,0,家庭亲子,,总体来说桃花源景区经过扩建比以前有很大改观。但还是以自然景色为主。人文景观少了点，娱乐设施少了点，小孩子在里玩不住。,2020-08-24 11:57:04,2020-08-24,8,0,11,夏季,58,高,False,0.9999236109253729,正面,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,风景
YoYo_0M6P0N4D,4.0,没有去过的，天气凉快点的时候还是可以来打个卡。,1634438371000,0,0,家庭亲子,,没有去过的，天气凉快点的时候还是可以来打个卡。,2021-10-17 10:39:31,2021-10-17,10,6,10,秋季,23,高,False,0.18310099178426786,负面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
tangshasha85,1.0,这个门票是坑人的，不包含景区表演，还要缴费38元，算下来比官方买票128还贵12，气死人了,1722323426000,0,0,家庭亲子,湖南,这个门票是坑人的，不包含景区表演，还要缴费38元，算下来比官方买票128还贵12，气死人了,2024-07-30 15:10:26,2024-07-30,7,1,15,夏季,45,低,False,0.04088539685087278,负面,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.13333333333333333,风景
YoYo_7R9G4Z2H,5.0,真是美好的世外桃源，有古典建筑，有青山绿水，有农家田舍。附近到处都是民宿和饭店，吃点当地的特色菜，真的很舒服。,1717484773000,0,0,单独旅行,陕西,真是美好的世外桃源，有古典建筑，有青山绿水，有农家田舍。附近到处都是民宿和饭店，吃点当地的特色菜，真的很舒服。,2024-06-04 15:06:13,2024-06-04,6,1,15,夏季,55,高,False,0.9989972609153247,正面,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,0.39999999999999997,餐饮
cysyh9449539435,4.0,了解常德一个是著名的常德保卫战，一个是陶渊明的桃花源记，景点没有想象中那么好，还算可以，当然常德的粉也值得一尝,1652823318000,0,0,,,了解常德一个是著名的常德保卫战，一个是陶渊明的桃花源记，景点没有想象中那么好，还算可以，当然常德的粉也值得一尝,2022-05-18 05:35:18,2022-05-18,5,2,5,春季,55,高,False,0.9992421066897927,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
Powerman911,4.0,来到了桃花源，旅拍，桃花源里桃花仙人种桃树，又摘桃花换酒钱。酒醒只在花前坐，酒醉还来花下眠。半醉半醒日复日,1693842395000,0,0,,广东,来到了桃花源，旅拍，桃花源里桃花仙人种桃树，又摘桃花换酒钱。酒醒只在花前坐，酒醉还来花下眠。半醉半醒日复日,2023-09-04 23:46:35,2023-09-04,9,0,23,秋季,53,高,False,0.9993401730098341,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
马踏龙雀,5.0,传说中的世外桃源，这个地方真是适合各种场景，之前跟爱人一起来，现在带小孩一起来，每一次都有新的体验，非常棒,1668775730000,0,0,,湖南,传说中的世外桃源，这个地方真是适合各种场景，之前跟爱人一起来，现在带小孩一起来，每一次都有新的体验，非常棒,2022-11-18 20:48:50,2022-11-18,11,4,20,秋季,53,高,False,0.9999689526598056,正面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
YoYo_8Y2X3W4N,1.0,超难看的一个景点，这个景点还5A，真的是难以想象，太难看了，根本不值这个价钱。,1723287587000,1,0,家庭亲子,湖南,超难看的一个景点，这个景点还5A，真的是难以想象，太难看了，根本不值这个价钱。,2024-08-10 18:59:47,2024-08-10,8,5,18,夏季,39,低,False,0.08186764464160701,负面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
马踏龙雀,5.0,这个已经种草了很久，今天终于有时间来，完全没有踩雷呀，整个景区基本和陶渊明的《桃花源记》相吻合，景色真美,1685202658000,0,1,,湖南,这个已经种草了很久，今天终于有时间来，完全没有踩雷呀，整个景区基本和陶渊明的桃花源记相吻合，景色真美,2023-05-27 23:50:58,2023-05-27,5,5,23,春季,50,高,True,0.9999567997446936,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
戴英姿,4.0,以生态为自然背景，活化文化体验场景，营造浪漫的休闲情景，全力打造全域旅游示范区，打造湖南文旅融合新地标…,1659195159000,0,0,,广东,以生态为自然背景，活化文化体验场景，营造浪漫的休闲情景，全力打造全域旅游示范区，打造湖南文旅融合新地标,2022-07-30 23:32:39,2022-07-30,7,5,23,夏季,51,高,False,0.9999953490899108,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
_c***34,5.0,桃花源记的(✪▽✪)故乡，可以去体验一下世外桃源的感觉，每年都有桃花节。非常的不错(*๓´╰╯`๓)♡,1608651343000,0,0,,,桃花源记的故乡，可以去体验一下世外桃源的感觉，每年都有桃花节。非常的不错,2020-12-22 23:35:43,2020-12-22,12,1,23,冬季,36,高,False,0.9999828284381563,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
嗨美少女,4.0,景区还行吧 门票感觉略贵了些。不满意的是买票的时候明明显示138 付款就是148了 呵呵 不会再来这里买票了,1620112137000,0,0,其他出游,,景区还行吧 门票感觉略贵了些。不满意的是买票的时候明明显示138 付款就是148了 呵呵 不会再来这里买票了,2021-05-04 15:08:57,2021-05-04,5,1,15,春季,54,高,False,0.004578764484989506,负面,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.13333333333333333,风景
cathy,5.0,好好好好好好,1746865386000,0,0,朋友出游,陕西,好好好好好好,2025-05-10 16:23:06,2025-05-10,5,5,16,春季,6,高,False,0.6492241690938018,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
燕子,5.0,临时起意去玩了一会，景点挺大的，感觉得逛两天才能玩的好，桃花开的话应该会更好看，可以穿汉服去拍照。,1710762744000,0,0,朋友出游,安徽,临时起意去玩了一会，景点挺大的，感觉得逛两天才能玩的好，桃花开的话应该会更好看，可以穿汉服去拍照。,2024-03-18 19:52:24,2024-03-18,3,0,19,春季,49,高,False,0.40036728006333333,中性,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_3U2O4U8Z,5.0,桃源县桃花源风景很好，其中桃源山水府阁三楼景色更优美，三日同辉是奇观，桃花山也不错，方竹，桃花观。,1569095400000,0,1,,,桃源县桃花源风景很好，其中桃源山水府阁三楼景色更优美，三日同辉是奇观，桃花山也不错，方竹，桃花观。,2019-09-22 03:50:00,2019-09-22,9,6,3,秋季,49,高,True,0.9999989659068689,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_2I8V8Q3M,5.0,非常好，很美,1746544239000,0,0,家庭亲子,湖北,非常好，很美,2025-05-06 23:10:39,2025-05-06,5,1,23,春季,6,高,False,0.9505411441059487,正面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
匿名用户,5.0,景区内蚊子多，但是谢家大院的擂茶非常实惠好喝,1728533922000,0,0,朋友出游,湖南,景区内蚊子多，但是谢家大院的擂茶非常实惠好喝,2024-10-10 12:18:42,2024-10-10,10,3,12,秋季,22,高,False,0.9016782809443438,正面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
anniedoudoulong,5.0,挺好的，地方比较大，走走很舒服。挺好的，地方比较大，走走很舒服。挺好的，地方比较大，走走很舒服。,1567393645000,0,1,,,挺好的，地方比较大，走走很舒服。挺好的，地方比较大，走走很舒服。挺好的，地方比较大，走走很舒服。,2019-09-02 11:07:25,2019-09-02,9,0,11,秋季,48,高,True,0.9998958618655375,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
会飞的蚂蚁,2.0,景区真的除了名字，剩下的就是没意思，要景没景，要服务没服务，要乐趣没乐趣，整体感觉就是破，衰，乱,1718507125000,0,0,家庭亲子,上海,景区真的除了名字，剩下的就是没意思，要景没景，要服务没服务，要乐趣没乐趣，整体感觉就是破，衰，乱,2024-06-16 11:05:25,2024-06-16,6,6,11,夏季,48,低,False,0.20045768962347976,负面,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.13333333333333333,风景
匿名用户,5.0,景区內容不值,1746434284000,0,0,情侣夫妻,湖北,景区內容不值,2025-05-05 16:38:04,2025-05-05,5,0,16,春季,6,高,False,0.04933177695315927,负面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
YoYo_1Z0C6P8Q,5.0,桃花源风景不错,1743806484000,0,0,家庭亲子,湖南,桃花源风景不错,2025-04-05 06:41:24,2025-04-05,4,5,6,春季,7,高,False,0.9936988234568221,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
匿名用户,2.0,差评，因为堵车,1743839928000,0,0,家庭亲子,湖南,差评，因为堵车,2025-04-05 15:58:48,2025-04-05,4,5,15,春季,7,低,False,0.061546609492528104,负面,0.0,0.0,0.0,0.0,0.6666666666666666,0.13333333333333333,交通
YoYo_1P0M2X6F,4.0,还可以吧，人不多，演出很精彩。可以慢慢游，很惬意，很推荐住景区边上的洞仙意境酒店，性价比贼高。,1692756029000,0,0,家庭亲子,湖南,还可以吧，人不多，演出很精彩。可以慢慢游，很惬意，很推荐住景区边上的洞仙意境酒店，性价比贼高。,2023-08-23 10:00:29,2023-08-23,8,2,10,夏季,47,高,False,0.9999991863463727,正面,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,住宿
马踏龙雀,5.0,这个地方真是适合各种场景，之前跟爱人一起来，现在带小孩一起来，每一次都有新的体验，非常棒，推荐,1660491775000,0,0,,湖南,这个地方真是适合各种场景，之前跟爱人一起来，现在带小孩一起来，每一次都有新的体验，非常棒，推荐,2022-08-14 23:42:55,2022-08-14,8,6,23,夏季,47,高,False,0.9980291328681942,正面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
YoYo_8R1E2Y2I,5.0,与友人同行，畅游湖光山色，享受空气清新，酒足饭香！不亦乐乎！,1724690660000,0,0,朋友出游,广东,与友人同行，畅游湖光山色，享受空气清新，酒足饭香！不亦乐乎！,2024-08-27 00:44:20,2024-08-27,8,1,0,夏季,30,高,False,0.9477554203213399,正面,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.2,风景
YoYo_0T8U9S2L,5.0,人好服务好景美值得支持 就是观光车桃源山上坐下车的司机服务不好 说话不耐烦。快下班点五点多时间吧,1703734933000,0,0,单独旅行,广东,人好服务好景美值得支持 就是观光车桃源山上坐下车的司机服务不好 说话不耐烦。快下班点五点多时间吧,2023-12-28 11:42:13,2023-12-28,12,3,11,冬季,48,高,False,0.9995206292048324,正面,1.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.4,风景
子虚先生,1.0,携程订票比现场要贵太多了，而且明明写着可以退订。却根本退不了，携程就是坑。以后不会用携程了。,1696919843000,0,0,家庭亲子,湖北,携程订票比现场要贵太多了，而且明明写着可以退订。却根本退不了，携程就是坑。以后不会用携程了。,2023-10-10 14:37:23,2023-10-10,10,1,14,秋季,46,低,False,7.57034958498437e-07,负面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
小桥流水,5.0,桃花源是好地方，可叫桃花源的地名实在多。湖南桃源，重庆酉阳到底谁才是陶渊明笔下的世外桃园？,1649397692000,0,0,,,桃花源是好地方，可叫桃花源的地名实在多。湖南桃源，重庆酉阳到底谁才是陶渊明笔下的世外桃园？,2022-04-08 14:01:32,2022-04-08,4,4,14,春季,45,高,False,0.9999992408769504,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
哈哈618,4.0,因为疫情人员不多，景区部分商铺已关闭，景色还是不错，希望下次去，能体验繁华热闹的复古场景。,1666337091000,0,0,朋友出游,湖南,因为疫情人员不多，景区部分商铺已关闭，景色还是不错，希望下次去，能体验繁华热闹的复古场景。,2022-10-21 15:24:51,2022-10-21,10,4,15,秋季,45,高,False,0.9995759631263251,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
YoYo_1C2I5U7C,5.0,还算可以。。总体来说，不算失望。。。,1682916783000,0,0,,湖南,还算可以。。总体来说，不算失望。。。,2023-05-01 12:53:03,2023-05-01,5,0,12,春季,18,高,False,0.4580051934625633,中性,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
YoYo_4Y2T5Y5J,5.0,非常非常非常好看，值得来玩哦!快来呦,1682906124000,0,0,朋友出游,湖南,非常非常非常好看，值得来玩哦快来呦,2023-05-01 09:55:24,2023-05-01,5,0,9,春季,17,高,False,0.893855652205314,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
YoYo_7I9A3O3G,5.0,桃花源景区不管是工作人员也好，还是景区环境也好，整体感觉非常棒，回去推荐其他朋友来这里玩,1682909112000,0,0,家庭亲子,湖南,桃花源景区不管是工作人员也好，还是景区环境也好，整体感觉非常棒，回去推荐其他朋友来这里玩,2023-05-01 10:45:12,2023-05-01,5,0,10,春季,44,高,False,0.9995485452977034,正面,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,风景
亮之霞,5.0,景区很大，景色宜人，节目表演候场秩序不太好。,1727577288000,0,0,家庭亲子,湖北,景区很大，景色宜人，节目表演候场秩序不太好。,2024-09-29 10:34:48,2024-09-29,9,6,10,秋季,22,高,False,0.914135817430902,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
冶金明,5.0,景区工作人员服务态度特别好！自然景观和人文景观都很丰富！门票可以游玩三天，性价比很高！,1570500174000,0,1,,,景区工作人员服务态度特别好！自然景观和人文景观都很丰富！门票可以游玩三天，性价比很高！,2019-10-08 10:02:54,2019-10-08,10,1,10,秋季,43,高,True,0.998072709328253,正面,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.39999999999999997,服务
冶金明,5.0,景区工作人员服务态度特别好！自然景观和人文景观都很丰富！门票可以游玩三天，性价比很高！,1570500165000,0,1,,,景区工作人员服务态度特别好！自然景观和人文景观都很丰富！门票可以游玩三天，性价比很高！,2019-10-08 10:02:45,2019-10-08,10,1,10,秋季,43,高,True,0.998072709328253,正面,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.39999999999999997,服务
YoYo_5X3F3N7W,5.0,值得去，人少,1745405091000,0,0,朋友出游,湖南,值得去，人少,2025-04-23 18:44:51,2025-04-23,4,2,18,春季,6,高,False,0.6000799053524202,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
北疆与川西,3.0,景色低于预期,1745394062000,0,0,单独旅行,广西,景色低于预期,2025-04-23 15:41:02,2025-04-23,4,2,15,春季,6,中,False,0.5244379247014149,中性,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
YoYo_8G8S1A2L,5.0,值得在景区慢游三天，表演也十分有意思，十一期间整个景区的人也不多，旅游感受十分地好。,1696401678000,0,0,情侣夫妻,湖南,值得在景区慢游三天，表演也十分有意思，十一期间整个景区的人也不多，旅游感受十分地好。,2023-10-04 14:41:18,2023-10-04,10,2,14,秋季,42,高,False,0.9246196185791749,正面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
yy_周,5.0,这个地方游玩很舒服，随时可以入园进出，自由，风景很不错，我们去时人比较少，玩得很轻松,1597752217000,0,1,家庭亲子,,这个地方游玩很舒服，随时可以入园进出，自由，风景很不错，我们去时人比较少，玩得很轻松,2020-08-18 20:03:37,2020-08-18,8,1,20,夏季,42,高,True,0.9999909262069903,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
YoYo_5J8Y9Y5G,5.0,五星好评好评！好评好评好评截图好评好评好评了解下好评好评好评好评好评好评好评好评好评,1682903893000,0,0,其他出游,湖南,五星好评好评！好评好评好评截图好评好评好评了解下好评好评好评好评好评好评好评好评好评,2023-05-01 09:18:13,2023-05-01,5,0,9,春季,42,高,False,0.0029057770915641434,负面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
YoYo_9X9J8M7A,5.0,桃花源不愧是5A景区，景色优美宜人，5.1假期过去还有免费的盲盒抽奖，真的是太好玩了,1682903685000,0,0,单独旅行,湖南,桃花源不愧是5A景区，景色优美宜人，51假期过去还有免费的盲盒抽奖，真的是太好玩了,2023-05-01 09:14:45,2023-05-01,5,0,9,春季,41,高,False,0.9999631940127272,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
leon上海,4.0,建议自驾车游客车停南门，游船去秦谷，然后一路可以走到桃花山景区，然后再去桃源山景区。,1663548689000,0,0,其他出游,湖南,建议自驾车游客车停南门，游船去秦谷，然后一路可以走到桃花山景区，然后再去桃源山景区。,2022-09-19 08:51:29,2022-09-19,9,0,8,秋季,42,高,False,0.6847342713955734,正面,1.0,0.0,0.0,0.0,1.0,0.4,风景
YoYo_5E5E5Q5P,1.0,千万别去，啥也没有，就是一个人造小湖。一般城市都有。128的门票，谁给的审批的价格。,1664963392000,0,2,朋友出游,湖南,千万别去，啥也没有，就是一个人造小湖。一般城市都有。128的门票，谁给的审批的价格。,2022-10-05 17:49:52,2022-10-05,10,2,17,秋季,42,低,True,0.6299223167496891,正面,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.2,风景
YoYo_0D6N7H4G,5.0,景色很漂亮，景区服务态度好。点赞。,1563109246000,0,1,,,景色很漂亮，景区服务态度好。点赞。,2019-07-14 21:00:46,2019-07-14,7,6,21,夏季,17,高,True,0.9989732229277603,正面,1.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,风景
绵绵草莓冰,5.0,景区很不错👍🏻👍🏻👍🏻,1683013061000,0,0,朋友出游,湖南,景区很不错,2023-05-02 15:37:41,2023-05-02,5,1,15,春季,5,高,False,0.9156665277556021,正面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
YoYo_2P3Q7A7P,5.0,桃花源很好玩，好看，带孩子来棒棒哒,1682992157000,0,0,家庭亲子,湖南,桃花源很好玩，好看，带孩子来棒棒哒,2023-05-02 09:49:17,2023-05-02,5,1,9,春季,17,高,False,0.99710658388562,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
坨坨和瑞比,5.0,去过几次了，陪家人又去了两次,1732694412000,0,0,家庭亲子,云南,去过几次了，陪家人又去了两次,2024-11-27 16:00:12,2024-11-27,11,2,16,秋季,14,高,False,0.5414466011143452,中性,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
YoYo_7E4W7M3O,4.0,是一个免费的大型公园园区，在常德武陵区。昔有霍家奴姓冯名子都依倚将军势调笑酒家胡。,1668090434000,0,0,,上海,是一个免费的大型公园园区，在常德武陵区。昔有霍家奴姓冯名子都依倚将军势调笑酒家胡。,2022-11-10 22:27:14,2022-11-10,11,3,22,秋季,41,高,False,0.237460143848523,负面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
even99,4.0,景区很大，进入景区才知道里面有很多家可以住宿的，其实应该住景区里面，游玩起来方便。,1624757355000,0,0,家庭亲子,,景区很大，进入景区才知道里面有很多家可以住宿的，其实应该住景区里面，游玩起来方便。,2021-06-27 09:29:15,2021-06-27,6,6,9,夏季,41,高,False,0.41930909922865367,中性,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.2,风景
马踏龙雀,5.0,据说是陶渊明笔下的桃花源，景色很美，这个地方真的适合各种人群来玩来体验呀，好评噢,1693577286000,0,0,,湖南,据说是陶渊明笔下的桃花源，景色很美，这个地方真的适合各种人群来玩来体验呀，好评噢,2023-09-01 22:08:06,2023-09-01,9,4,22,秋季,40,高,False,0.9999988345471205,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_5O7G7K8C,5.0,haowanhenyouyisi,1683008084000,0,0,朋友出游,湖南,haowanhenyouyisi,2023-05-02 14:14:44,2023-05-02,5,1,14,春季,16,高,False,0.5,中性,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
YoYo_0V3M1A7Z,5.0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈好呢,1682997228000,0,0,朋友出游,湖南,哈哈哈哈哈哈哈哈哈哈哈哈哈哈好呢,2023-05-02 11:13:48,2023-05-02,5,1,11,春季,16,高,False,0.9995792620894502,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
YoYo_5I7U4X2F,5.0,来到世外桃源，和五柳先生隔空对话,1682922803000,0,0,朋友出游,湖南,来到世外桃源，和五柳先生隔空对话,2023-05-01 14:33:23,2023-05-01,5,0,14,春季,16,高,False,0.9780485678598959,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
李小呵呵,5.0,特别好，活动棒棒哒，景区很有特点,1682911701000,0,0,情侣夫妻,湖南,特别好，活动棒棒哒，景区很有特点,2023-05-01 11:28:21,2023-05-01,5,0,11,春季,16,高,False,0.8513172797054889,正面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
YoYo_5V3I6O6Q,4.0,心心念念的演出没看见，因为过年园内很多体验没有开放，玩得还是挺开心的，有点野趣,1674872368000,0,0,家庭亲子,江西,心心念念的演出没看见，因为过年园内很多体验没有开放，玩得还是挺开心的，有点野趣,2023-01-28 10:19:28,2023-01-28,1,5,10,冬季,39,高,False,0.9999779449511589,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
N_vivi,2.0,99元门票 游船没开。没啥性价比 环境保护得可以 就像一个大公园。但是娃没东西玩儿。,1644722697000,0,0,,,99元门票 游船没开。没啥性价比 环境保护得可以 就像一个大公园。但是娃没东西玩儿。,2022-02-13 11:24:57,2022-02-13,2,6,11,冬季,42,低,False,0.435529343470198,中性,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.2,风景
坚持112233,1.0,季节不对，天气很冷，人很少，门票价太高，毫无娱乐性，除了稍好点的服务。不建议去,1606891379000,0,1,家庭亲子,,季节不对，天气很冷，人很少，门票价太高，毫无娱乐性，除了稍好点的服务。不建议去,2020-12-02 14:42:59,2020-12-02,12,2,14,冬季,39,低,True,0.0028500995737253954,负面,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.13333333333333333,服务
wg在水一方,5.0,世外桃源一样,1744269942000,0,0,单独旅行,河南,世外桃源一样,2025-04-10 15:25:42,2025-04-10,4,3,15,春季,6,高,False,0.9634676118183372,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
YoYo_8T7Z8R1D,5.0,景色宜人，性价比高！沉浸式演出观感比较好，走累了有电动环保车代步，值得一去。,1692593925000,0,0,家庭亲子,湖南,景色宜人，性价比高！沉浸式演出观感比较好，走累了有电动环保车代步，值得一去。,2023-08-21 12:58:45,2023-08-21,8,0,12,夏季,38,高,False,0.9999854280385144,正面,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.2,风景
YoYo_7U7U3Z6N,5.0,桃花源景区，湖南值得打卡的景区,1682904526000,0,0,,湖南,桃花源景区，湖南值得打卡的景区,2023-05-01 09:28:46,2023-05-01,5,0,9,春季,15,高,False,0.9519873670636161,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_2J0Q5D5O,5.0,非常好玩，值得游玩，快来玩呀！,1682924755000,0,0,朋友出游,湖南,非常好玩，值得游玩，快来玩呀！,2023-05-01 15:05:55,2023-05-01,5,0,15,春季,15,高,False,0.9782003148855748,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
YoYo_2Q9E6T5V,5.0,在桃花源玩的很开心，值得来游玩,1682915737000,0,0,朋友出游,湖南,在桃花源玩的很开心，值得来游玩,2023-05-01 12:35:37,2023-05-01,5,0,12,春季,15,高,False,0.9951110278598555,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
茂林修竹15,5.0,环境优美，价格合理。情景剧立意新颖，小孩子看后很受启发。旋转诗，很涨见识。,1691458104000,0,0,家庭亲子,湖南,环境优美，价格合理。情景剧立意新颖，小孩子看后很受启发。旋转诗，很涨见识。,2023-08-08 09:28:24,2023-08-08,8,1,9,夏季,37,高,False,0.9999999750489239,正面,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,风景
沙漠胡扬,5.0,"【景色】
【趣味】
【性价比】
【景色】非常好！！！！！！！！！！！！！！！！！",1675346521000,0,1,,湖南,景色 趣味 性价比 景色非常好！！！！！！！！！！！！！！！！！,2023-02-02 22:02:01,2023-02-02,2,3,22,冬季,32,高,True,0.9995739815194282,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
阮墩环碧,5.0,景色动人心魄。不错太棒了支持，风景秀丽，江山如画。非常满意的一次购物体验！,1684584615000,0,0,,上海,景色动人心魄。不错太棒了支持，风景秀丽，江山如画。非常满意的一次购物体验！,2023-05-20 20:10:15,2023-05-20,5,5,20,春季,37,高,False,0.9999947659547679,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
列克星敦张辽,5.0,陶渊明的“桃花源”令人神往，常德的桃花源是唯一一个以桃花源命名的5A景区。,1626742271000,0,0,,,陶渊明的桃花源令人神往，常德的桃花源是唯一一个以桃花源命名的5A景区。,2021-07-20 08:51:11,2021-07-20,7,1,8,夏季,35,高,False,0.9928043192861682,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
YoYo_9U8U6M1H,5.0,去的时候下雨，天还有点冷，在雨中看完了演出……很美很震撼，心心念念的桃花源,1633180273000,0,0,情侣夫妻,,去的时候下雨，天还有点冷，在雨中看完了演出很美很震撼，心心念念的桃花源,2021-10-02 21:11:13,2021-10-02,10,5,21,秋季,35,高,False,0.9999976828097407,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
漂流者PSZ,4.0,风景确实不错。至于项目方面，除了游船和玻璃滑道有点意思外，其他趣味性不强。,1682953980000,0,0,家庭亲子,湖南,风景确实不错。至于项目方面，除了游船和玻璃滑道有点意思外，其他趣味性不强。,2023-05-01 23:13:00,2023-05-01,5,0,23,春季,37,高,False,0.978138543516211,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
YoYo_5Y1J9W6K,5.0,桃花源还不错诶，比我想象中的要好，想起了桃花源记，风景很不错，蛮喜欢的！,1693560689000,0,0,,江苏,桃花源还不错诶，比我想象中的要好，想起了桃花源记，风景很不错，蛮喜欢的！,2023-09-01 17:31:29,2023-09-01,9,4,17,秋季,36,高,False,0.9999912870815345,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
